Intensity	Wavelength
4.102201348346934601e-31	1.607259999999999991e+02
8.708932973208363552e-30	1.607259999999999991e+02
8.252902971757287031e-31	1.607299999999999898e+02
1.794867026424901297e-30	1.607400000000000091e+02
4.968289718990664713e-30	1.607450000000000045e+02
5.104029336666945583e-30	1.607560000000000002e+02
1.176907114244946730e-30	1.607709999999999866e+02
4.390818539179621085e-31	1.607740000000000009e+02
4.355358775388414479e-32	1.607740000000000009e+02
2.728411128916509191e-30	1.607810000000000059e+02
3.367330039887550111e-31	1.607820000000000107e+02
4.639484900307352216e-31	1.607849999999999966e+02
5.985886875591441498e-30	1.607860000000000014e+02
8.626230419764809050e-32	1.607909999999999968e+02
3.720529019467694032e-29	1.607969999999999970e+02
2.094037241827872241e-29	1.607969999999999970e+02
1.564483050566113637e-30	1.608069999999999879e+02
1.161341228177412554e-30	1.608089999999999975e+02
2.138712364333902089e-30	1.608100000000000023e+02
9.156401887809813752e-30	1.608100000000000023e+02
7.603195838133285861e-32	1.608139999999999930e+02
1.815987716526227129e-29	1.608139999999999930e+02
4.190315041708290036e-31	1.608160000000000025e+02
2.450832809114368049e-30	1.608230000000000075e+02
1.624620450134514924e-31	1.608269999999999982e+02
4.887862859360794060e-30	1.608290000000000077e+02
3.720856168557468315e-29	1.608389999999999986e+02
4.345237754837646969e-30	1.608400000000000034e+02
7.625938710369166402e-29	1.608400000000000034e+02
3.343330532398967631e-30	1.608489999999999895e+02
1.775141112402633398e-30	1.608499999999999943e+02
1.263635725367053089e-30	1.608520000000000039e+02
5.882011925199534014e-30	1.608549999999999898e+02
3.385994753520215657e-31	1.608750000000000000e+02
3.865390098444463129e-31	1.608799999999999955e+02
5.364071950286169497e-32	1.608909999999999911e+02
1.691304894612642049e-31	1.609029999999999916e+02
1.088781150851673921e-30	1.609130000000000109e+02
6.380122365455770537e-33	1.609149999999999920e+02
1.407931840159596493e-29	1.609219999999999970e+02
6.133179016403157929e-32	1.609240000000000066e+02
1.798842359660719256e-29	1.609350000000000023e+02
2.967746921509088162e-30	1.609360000000000070e+02
5.807250600839321803e-31	1.609379999999999882e+02
3.440860889354499745e-31	1.609379999999999882e+02
3.302391562643397268e-31	1.609389999999999930e+02
2.899622352660107121e-30	1.609530000000000030e+02
7.375488879453752690e-30	1.609559999999999889e+02
2.249559888811233733e-30	1.609619999999999891e+02
6.241084463447853139e-30	1.609650000000000034e+02
3.984950335677175506e-32	1.609660000000000082e+02
3.303639286377227451e-32	1.609689999999999941e+02
2.362955940639130986e-29	1.609710000000000036e+02
1.358348217276412491e-29	1.609819999999999993e+02
4.194306318212014324e-30	1.609879999999999995e+02
7.012023620786692601e-29	1.609900000000000091e+02
5.570051092419640356e-30	1.609919999999999902e+02
7.193088000034925158e-29	1.609939999999999998e+02
3.933509174760828502e-29	1.609939999999999998e+02
1.811307792788245872e-28	1.610000000000000000e+02
2.262784819881272786e-29	1.610010000000000048e+02
7.447573331442256777e-31	1.610020000000000095e+02
5.276216538601278607e-30	1.610020000000000095e+02
3.634897693656595562e-30	1.610080000000000098e+02
3.975019361881842724e-30	1.610240000000000009e+02
1.096330678760544679e-32	1.610240000000000009e+02
4.375387626998900848e-31	1.610420000000000016e+02
2.504368492583401086e-29	1.610459999999999923e+02
1.680047586297019428e-30	1.610540000000000020e+02
4.462198782954552627e-31	1.610569999999999879e+02
3.007031066981373199e-29	1.610579999999999927e+02
1.570327880692830399e-32	1.610579999999999927e+02
3.525967371044088887e-30	1.610600000000000023e+02
5.419829442970057393e-32	1.610639999999999930e+02
2.502185926101121825e-32	1.610649999999999977e+02
4.572602122225843893e-31	1.610660000000000025e+02
2.648385105255888455e-30	1.610819999999999936e+02
2.966997285415558724e-31	1.610829999999999984e+02
5.241985181881629530e-29	1.610879999999999939e+02
2.155471395135586087e-29	1.610920000000000130e+02
2.580731561326219019e-30	1.611009999999999991e+02
3.894247952806152570e-30	1.611020000000000039e+02
6.237170085656675876e-29	1.611040000000000134e+02
4.621946346105536605e-30	1.611129999999999995e+02
4.723883823217362847e-29	1.611140000000000043e+02
1.837911433135680112e-30	1.611150000000000091e+02
2.125696078474054453e-31	1.611239999999999952e+02
1.037448917690572580e-29	1.611250000000000000e+02
1.504352971261815434e-30	1.611279999999999859e+02
3.935316522230278226e-31	1.611279999999999859e+02
5.515367853121575862e-33	1.611289999999999907e+02
7.023236997155595511e-32	1.611320000000000050e+02
3.524919684198948502e-31	1.611440000000000055e+02
1.880054943269989773e-29	1.611529999999999916e+02
1.972352087012527154e-30	1.611570000000000107e+02
5.999101180664851265e-31	1.611589999999999918e+02
1.833497631934629522e-31	1.611630000000000109e+02
2.132703760358175242e-30	1.611639999999999873e+02
7.347414716521216342e-32	1.611639999999999873e+02
3.428567503615834814e-30	1.611639999999999873e+02
3.137195942054596593e-29	1.611649999999999920e+02
1.849196847913877394e-31	1.611690000000000111e+02
5.956428389545400135e-31	1.611719999999999970e+02
1.385780005675980531e-29	1.611740000000000066e+02
2.543853102763976490e-30	1.611750000000000114e+02
5.790492887114330208e-30	1.611779999999999973e+02
9.112340837549659843e-30	1.611949999999999932e+02
1.230122355049983832e-29	1.611980000000000075e+02
5.954403539100065321e-31	1.612009999999999934e+02
2.439401605612475198e-33	1.612019999999999982e+02
2.015081342712176840e-30	1.612050000000000125e+02
5.321168053347136633e-29	1.612150000000000034e+02
1.901704581285588346e-30	1.612199999999999989e+02
9.890218773145354178e-30	1.612249999999999943e+02
3.724282250920442298e-30	1.612270000000000039e+02
1.085179986550599352e-30	1.612350000000000136e+02
5.782061207927269857e-31	1.612429999999999950e+02
3.836989074763267685e-29	1.612479999999999905e+02
1.088739830026775660e-30	1.612489999999999952e+02
6.281835145748175730e-33	1.612489999999999952e+02
2.840465857575906881e-32	1.612500000000000000e+02
4.036701697885933978e-30	1.612549999999999955e+02
1.199291407401070529e-30	1.612560000000000002e+02
5.062395807304911486e-31	1.612630000000000052e+02
3.029352037248889099e-30	1.612649999999999864e+02
1.986133807510878927e-31	1.612700000000000102e+02
5.547808280122082115e-31	1.612740000000000009e+02
2.911107841287151056e-30	1.612810000000000059e+02
1.643587628761245580e-30	1.612829999999999870e+02
2.431064223760975831e-31	1.612829999999999870e+02
9.452475316810618216e-30	1.612860000000000014e+02
3.604176752813503802e-29	1.612899999999999920e+02
2.313030292389021365e-30	1.612899999999999920e+02
1.199197032045120455e-32	1.612920000000000016e+02
1.020633352254485341e-29	1.613009999999999877e+02
2.548077618912887285e-30	1.613009999999999877e+02
1.706667315359233912e-32	1.613009999999999877e+02
2.886462816469376959e-29	1.613019999999999925e+02
1.068909682293716295e-29	1.613050000000000068e+02
9.411180814023034587e-32	1.613199999999999932e+02
1.702949656338895629e-32	1.613220000000000027e+02
2.821879737295094618e-29	1.613340000000000032e+02
3.094951926281665065e-31	1.613389999999999986e+02
1.989183819956232535e-29	1.613400000000000034e+02
5.191824228267599739e-31	1.613439999999999941e+02
2.906107150506310604e-30	1.613470000000000084e+02
4.346035916909271135e-30	1.613520000000000039e+02
9.512141874786591153e-34	1.613549999999999898e+02
1.076625326332626722e-29	1.613600000000000136e+02
1.124744910360823212e-29	1.613640000000000043e+02
4.217414786649442596e-30	1.613650000000000091e+02
2.399723211630787620e-31	1.613660000000000139e+02
1.295315587896339973e-29	1.613669999999999902e+02
3.780847595231113995e-31	1.613679999999999950e+02
2.799212427392087685e-29	1.613689999999999998e+02
1.333054903817631060e-29	1.613700000000000045e+02
7.916415363200649234e-31	1.613779999999999859e+02
3.003975977677955610e-32	1.613779999999999859e+02
7.269103924245179657e-31	1.613789999999999907e+02
6.360567313908543813e-30	1.613820000000000050e+02
2.478408861136057297e-30	1.613859999999999957e+02
2.929902902149354252e-29	1.613950000000000102e+02
1.899434057600491163e-31	1.613979999999999961e+02
6.376215394806915101e-33	1.614039999999999964e+02
2.876185136353984367e-29	1.614050000000000011e+02
1.656680651778607973e-30	1.614050000000000011e+02
1.685643093200750191e-30	1.614060000000000059e+02
1.279438890432499101e-30	1.614120000000000061e+02
6.800240682104543138e-30	1.614199999999999875e+02
2.598118636426067856e-30	1.614240000000000066e+02
2.105295043092553858e-31	1.614250000000000114e+02
1.484991129880420839e-28	1.614399999999999977e+02
5.321603188264230713e-32	1.614410000000000025e+02
2.185758157911157043e-30	1.614420000000000073e+02
1.559484504188615815e-30	1.614430000000000121e+02
1.220162904930583654e-29	1.614530000000000030e+02
6.942209391377148525e-32	1.614530000000000030e+02
2.981359567482705118e-31	1.614660000000000082e+02
1.764612876478858812e-33	1.614670000000000130e+02
1.069522729420347251e-31	1.614679999999999893e+02
9.816823430594170124e-31	1.614809999999999945e+02
4.326947071121595321e-32	1.614809999999999945e+02
3.694393659318450165e-30	1.614840000000000089e+02
9.542418124981948218e-31	1.614910000000000139e+02
1.323281801297759700e-30	1.615000000000000000e+02
9.503236979885693136e-30	1.615010000000000048e+02
2.213607231810655891e-30	1.615020000000000095e+02
1.132687939710513651e-29	1.615029999999999859e+02
7.410851411334836980e-31	1.615070000000000050e+02
5.671810634424970917e-31	1.615080000000000098e+02
5.935449429944385278e-31	1.615089999999999861e+02
3.088783594858635670e-31	1.615099999999999909e+02
4.060686731394615790e-31	1.615109999999999957e+02
9.974843580873330718e-30	1.615140000000000100e+02
1.474172974932618614e-30	1.615149999999999864e+02
3.447693050089479160e-31	1.615300000000000011e+02
1.186906164622788274e-30	1.615339999999999918e+02
2.088634401067644635e-32	1.615370000000000061e+02
2.323751763314064807e-33	1.615430000000000064e+02
7.266871855900108199e-30	1.615469999999999970e+02
1.723511144239693748e-32	1.615500000000000114e+02
9.312037606728935974e-31	1.615560000000000116e+02
5.064065341728439126e-30	1.615600000000000023e+02
1.243492897792155898e-30	1.615670000000000073e+02
1.248959196184022216e-29	1.615699999999999932e+02
4.372331905986387882e-30	1.615740000000000123e+02
2.558252506036483393e-31	1.615759999999999934e+02
1.648927490346218341e-31	1.615780000000000030e+02
3.029120715510255700e-31	1.615800000000000125e+02
1.409911874855916236e-30	1.615800000000000125e+02
6.930243767359097740e-31	1.615999999999999943e+02
2.481142126733651130e-31	1.616059999999999945e+02
3.154349314247256063e-30	1.616119999999999948e+02
2.680499129629771125e-30	1.616140000000000043e+02
2.647782829088213231e-31	1.616169999999999902e+02
3.943730294814165746e-30	1.616169999999999902e+02
3.027824472815239444e-32	1.616239999999999952e+02
2.478583925883560782e-28	1.616239999999999952e+02
2.400173269416726417e-30	1.616270000000000095e+02
7.888681974172517272e-32	1.616370000000000005e+02
1.904126681312510719e-30	1.616430000000000007e+02
1.913273084280656494e-30	1.616430000000000007e+02
6.306586452581024022e-30	1.616500000000000057e+02
3.838774103483213852e-33	1.616599999999999966e+02
1.783629620128458217e-31	1.616680000000000064e+02
5.268836322196603655e-30	1.616709999999999923e+02
6.449674230248150051e-29	1.616730000000000018e+02
6.881072073179524313e-30	1.616759999999999877e+02
2.259734411185593540e-29	1.616759999999999877e+02
1.087560636822518380e-30	1.616790000000000020e+02
1.689912276092069199e-31	1.616850000000000023e+02
4.048220718965912038e-30	1.616870000000000118e+02
8.175412797354379995e-30	1.616870000000000118e+02
5.257060002931270143e-30	1.616889999999999930e+02
2.295237260585463369e-33	1.616980000000000075e+02
5.702721562139271961e-32	1.617040000000000077e+02
5.977810223674904920e-30	1.617119999999999891e+02
3.816503636337335672e-31	1.617160000000000082e+02
1.240512847632004402e-30	1.617170000000000130e+02
6.847344368158735537e-30	1.617210000000000036e+02
7.646979716436089433e-30	1.617299999999999898e+02
1.499589673105887463e-31	1.617359999999999900e+02
5.290980242305861944e-30	1.617379999999999995e+02
1.465251294135320011e-30	1.617439999999999998e+02
1.050387936098025589e-30	1.617450000000000045e+02
2.671087240934695145e-30	1.617460000000000093e+02
2.841963519743648163e-30	1.617470000000000141e+02
7.063192324175775992e-31	1.617479999999999905e+02
4.308766200841278764e-33	1.617570000000000050e+02
1.169732629046446329e-32	1.617709999999999866e+02
1.045705678159107679e-30	1.617769999999999868e+02
8.159208255861221466e-31	1.617820000000000107e+02
1.277626159050346008e-31	1.617839999999999918e+02
7.141246850591082422e-32	1.617920000000000016e+02
8.207898633410172547e-31	1.617930000000000064e+02
2.064482047511666881e-29	1.618029999999999973e+02
1.386000947243455768e-33	1.618079999999999927e+02
4.155445605902289393e-30	1.618100000000000023e+02
1.589119872542516134e-29	1.618100000000000023e+02
1.009443435476401655e-30	1.618120000000000118e+02
1.195191679851503220e-30	1.618189999999999884e+02
1.020993414795910639e-30	1.618199999999999932e+02
1.962690742736065335e-31	1.618199999999999932e+02
3.236182701433007358e-32	1.618220000000000027e+02
2.145236912545665412e-30	1.618240000000000123e+02
2.064615014360735873e-31	1.618249999999999886e+02
2.697723804356966670e-30	1.618280000000000030e+02
3.678122361701333881e-29	1.618290000000000077e+02
1.123578561176610130e-30	1.618319999999999936e+02
4.572780702031562843e-32	1.618329999999999984e+02
2.177722120286618793e-31	1.618340000000000032e+02
7.173025703297665328e-30	1.618429999999999893e+02
1.121432575661445240e-30	1.618439999999999941e+02
2.402015002367323341e-30	1.618470000000000084e+02
8.948734251752805476e-32	1.618549999999999898e+02
1.076934819686462820e-30	1.618559999999999945e+02
1.437612261257019986e-31	1.618569999999999993e+02
2.681446809976682120e-29	1.618590000000000089e+02
6.490854622085436900e-31	1.618590000000000089e+02
8.624280585725784382e-30	1.618590000000000089e+02
9.084744259351031428e-30	1.618609999999999900e+02
1.897063899978258640e-30	1.618650000000000091e+02
1.231058879310079711e-30	1.618710000000000093e+02
2.402140632645165479e-29	1.618720000000000141e+02
1.829342579852592629e-30	1.618729999999999905e+02
1.922635505341820491e-30	1.618810000000000002e+02
3.061412561100810351e-32	1.618849999999999909e+02
3.090452127928085333e-31	1.618959999999999866e+02
1.220081574362060035e-29	1.618969999999999914e+02
8.159682798886840871e-31	1.618969999999999914e+02
7.006895610381851511e-30	1.618990000000000009e+02
6.175413424560267829e-31	1.619010000000000105e+02
2.854933441368943655e-31	1.619019999999999868e+02
2.774547548315260714e-29	1.619019999999999868e+02
5.137061416998163366e-31	1.619019999999999868e+02
4.644270349810345643e-30	1.619019999999999868e+02
3.008420605794107143e-30	1.619139999999999873e+02
1.609994092898386948e-29	1.619159999999999968e+02
1.636712279403278793e-29	1.619190000000000111e+02
2.730083771994033734e-30	1.619250000000000114e+02
1.592192512459087910e-30	1.619250000000000114e+02
3.235527512499635825e-30	1.619250000000000114e+02
1.874463981609889428e-30	1.619329999999999927e+02
1.343377610020772319e-31	1.619350000000000023e+02
1.817772875471682042e-32	1.619360000000000070e+02
2.297103768445979660e-29	1.619410000000000025e+02
2.592257168602159447e-30	1.619449999999999932e+02
5.591029091596038656e-30	1.619459999999999980e+02
6.468726287624884637e-30	1.619480000000000075e+02
4.563263479495245214e-30	1.619540000000000077e+02
2.667479364793869700e-31	1.619590000000000032e+02
9.192799344616354768e-31	1.619679999999999893e+02
4.496125797201375027e-30	1.619770000000000039e+02
4.884282138013883201e-31	1.619869999999999948e+02
3.800518618017219627e-30	1.619879999999999995e+02
1.871249719012179962e-29	1.619900000000000091e+02
1.858135206418298523e-31	1.619900000000000091e+02
2.951348008322393638e-29	1.619900000000000091e+02
